feature_0, feature_1, feature_2, feature_3, feature_4, feature_5, feature_6, feature_7, feature_8, feature_9, feature_10, feature_11, feature_12, feature_13, feature_14, feature_15, feature_16, feature_17, feature_18, feature_19, feature_20, feature_21, feature_22, feature_23, feature_24, feature_25, feature_26, feature_27, feature_28, feature_29, feature_30, feature_31, feature_32, feature_33, feature_34, feature_35, feature_36, feature_37, feature_38, feature_39, feature_40, feature_41, feature_42, feature_43, feature_44, feature_45, feature_46, feature_47, feature_48, feature_49, feature_50, feature_51, feature_52, feature_53, feature_54, feature_55, feature_56, feature_57, feature_58, feature_59, feature_60, feature_61, feature_62, feature_63, feature_64, feature_65, feature_66, feature_67, feature_68, feature_69, feature_70, feature_71, feature_72, feature_73, feature_74, feature_75, feature_76, feature_77, feature_78, feature_79, feature_80, feature_81, feature_82, feature_83, feature_84, feature_85, feature_86, feature_87, feature_88, feature_89, feature_90, feature_91, feature_92, feature_93, feature_94, feature_95, feature_96, feature_97, feature_98, feature_99, feature_100, feature_101, feature_102, feature_103, feature_104, feature_105, feature_106, feature_107, feature_108, feature_109, feature_110, feature_111, feature_112, feature_113, feature_114, feature_115, feature_116, feature_117, feature_118, feature_119, feature_120, feature_121, feature_122, feature_123, feature_124, feature_125, feature_126, feature_127, feature_128, feature_129, feature_130, feature_131, feature_132, feature_133, feature_134, feature_135, feature_136, feature_137, feature_138, feature_139, feature_140, feature_141, feature_142, feature_143, feature_144, feature_145, feature_146, feature_147, feature_148
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s7-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10263, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.20851602845171976, 0.7624476273993959, 0.02903634414888434, 0.0, 0.3615461512829057, 4.425265752372712, 0.0, 75.0, 0.3708133971291866, 4.481247791477929, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, -7.0895449673584725, 12.061844097890027, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 6.841121495327103, 10.416299246817808, 0.0, 343.0, 6.841121495327103, 10.416299246817808, 0.0, 343.0, 4.135243106304199, 1.5142499434037315, 1, 25, 13959.843515541264, 7559.481773904269, 2, 25315, 0, 0.0, 0, 0, 8617.47296112248, 5003.145963967224, 0, 17125, -6.640748319204911, 19.03146580301358, -21.0, 1085.0, -55793.14576634512, 23173.16927066231, -75889.0, 50.0, 0, 0.0, 0, 0, 148.23881905875476, 16.73969736263278, 0, 175.0, 7.070976341219594, 24.823280634709196, 1, 204, 4.217760746417861, 17.875322186192765, 0, 204, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006889775252089636, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.38437187604132, 82.77462032160238, -946.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.33681097928669507, 0.4010228236714405, -0.14285714285714285, 1.0, 0.6280998122306951, 0.3315076339382367, 0.023323615160349854, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22701755346824765, 0.3074238096152503, -0.14285714285714285, 1.0, 0.4163788250946679, 0.2897193368441316, 0.007373271889400922, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.0018330717186148468, 0.022476087076760146, 0.0, 0.38461538461538464, 0.001880057494040723, 0.022760428762248833, 0.0, 0.0257430974067602, 0.315365562171839, 0.0, 5.370861555295747, 0.026402951236393496, 0.3193551570304628, 0.0, 5.370861555295747
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s8-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10143, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.2038844523316573, 0.7714680074928522, 0.024647540175490486, 0.0, 0.39420193268910364, 4.410401844556931, 0.0, 64.0, 0.4043062200956938, 4.466120618170478, 0.0, 64.0, 0.0, 0.0, 0.0, 0.0, -7.180518584245292, 12.10366740248781, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 7.044487427466151, 10.537970305977009, 0.0, 343.0, 7.044487427466151, 10.537970305977009, 0.0, 343.0, 4.165237109336489, 1.4967611982128781, 1, 25, 13826.723651779552, 7503.742117146519, 2, 25123, 0, 0.0, 0, 0, 8516.821946169772, 4945.819875592901, 0, 17125, -6.723356009070295, 20.24272387656748, -21.0, 1183.0, -55581.93926846101, 23207.735911690626, -75934.0, 50.0, 0, 0.0, 0, 0, 147.92221236320614, 16.581892012937164, 0, 175.0, 7.038987004331889, 24.637295173265034, 1, 195, 4.185771409530156, 17.610951702744977, 0, 195, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006939748599361027, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.391202932355881, 82.66185181586607, -926.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3342011370847517, 0.3996212877294098, -0.14285714285714285, 1.0, 0.6253684894929206, 0.3311217814461951, 0.09329446064139942, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22593682126852335, 0.30754986825069397, -0.14285714285714285, 1.0, 0.41575806784204555, 0.29070137141515884, 0.027049873203719356, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.002021548372764634, 0.022617445356702213, 0.0, 0.3282051282051282, 0.0020733652312599684, 0.0229031826572845, 0.0, 0.028229386737375847, 0.31583543613781695, 0.0, 4.583135193852371, 0.028952969787718698, 0.3198255403926065, 0.0, 4.583135193852371
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s119-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10223, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.20541915289054094, 0.765430891127849, 0.029149955981610094, 0.0, 0.3392202599133622, 4.144879723283011, 0.0, 75.0, 0.34791524265208473, 4.197313490110177, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, -7.120806025628485, 12.075059570990163, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 6.954285714285715, 10.482536384219456, 0.0, 343.0, 6.954285714285715, 10.482536384219456, 0.0, 343.0, 4.143989044311846, 1.5108700293620343, 1, 25, 13915.429521666829, 7540.772093122548, 2, 25239, 0, 0.0, 0, 0, 8584.185170693534, 4984.484750462638, 0, 17125, -6.686393426587108, 18.31857525322119, -21.0, 1018.0, -55808.25921940722, 23247.650919249074, -75880.0, 50.0, 0, 0.0, 0, 0, 148.13410936124424, 16.688337253314053, 0, 175.0, 7.058313895368211, 24.70944162876145, 1, 202, 4.205098300566478, 17.714855855439634, 0, 202, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006904346958200343, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.417860713095635, 83.17458144803265, -939.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3352524864866032, 0.4001284257088534, -0.14285714285714285, 1.0, 0.6263195243017727, 0.3312505564849149, 0.03498542274052478, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22639334815180703, 0.3074571084121181, -0.14285714285714285, 1.0, 0.41594960443850815, 0.2902369028944567, 0.011787819253438114, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.001734006217770714, 0.02121778579561056, 0.0, 0.38461538461538464, 0.0017784527202767985, 0.021486201355314802, 0.0, 0.024252911565153034, 0.2965540382532281, 0.0, 5.370861555295747, 0.024874568560158666, 0.3003055578916388, 0.0, 5.370861555295747
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s73-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10127, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.2026266416510319, 0.7726868766663375, 0.02468648168263059, 0.0, 0.33555481506164614, 4.255507867365473, 0.0, 100.0, 0.34415584415584416, 4.309367643149829, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -7.195023205292782, 12.107719126659802, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 7.083820662768031, 10.569534401184725, 0.0, 343.0, 7.083820662768031, 10.569534401184725, 0.0, 343.0, 4.1670781080280435, 1.4972258183775515, 1, 25, 13808.91181988743, 7496.263772831899, 2, 25075, 0, 0.0, 0, 0, 8503.221585859583, 4937.865346824043, 0, 17125, -6.76755208847635, 18.265772292727192, -21.0, 1007.0, -55692.90777130443, 23330.57220375695, -75874.0, 50.0, 0, 0.0, 0, 0, 147.87943122346203, 16.55998912233231, 0, 175.0, 7.030989670109963, 24.6383345905994, 1, 195, 4.17777407530823, 17.61110995871483, 0, 195, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006942815908077381, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.447850716427858, 83.32278148997729, -946.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.33395379821380916, 0.3998609211071487, -0.14285714285714285, 1.0, 0.625626445484063, 0.3315678753711746, 0.03498542274052478, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22579490708878183, 0.30772927209521633, -0.14285714285714285, 1.0, 0.4159625322997416, 0.2910348106716865, 0.011916583912611719, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.001720793923393057, 0.021823117268540887, 0.0, 0.5128205128205128, 0.001764901764901765, 0.022099321246922203, 0.0, 0.02402957941211959, 0.30474324804122416, 0.0, 7.161148740394329, 0.024645511898759704, 0.3086002266963848, 0.0, 7.161148740394329
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s139-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10247, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.21196447740802185, 0.7636381379916073, 0.02439738460037084, 0.0, 0.34255248250583137, 3.9517105173994946, 0.0, 60.0, 0.3513328776486671, 4.0016587656919045, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, -7.099053381477505, 12.06885566513899, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 6.747697974217311, 10.366915328878939, 0.0, 343.0, 6.747697974217311, 10.366915328878939, 0.0, 343.0, 4.141700009758954, 1.5065816820898579, 1, 25, 13942.26310139553, 7552.266944710403, 2, 25315, 0, 0.0, 0, 0, 8604.189030935884, 4995.733919962876, 0, 17125, -6.662242607592466, 18.412371459603825, -21.0, 1028.0, -55835.5237630526, 23222.690603390904, -75889.0, 50.0, 0, 0.0, 0, 0, 148.1970332780326, 16.719298998164096, 0, 175.0, 7.070976341219594, 24.947963721797606, 1, 205, 4.217760746417861, 18.048068474349165, 0, 205, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006900533171874298, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.403365544818394, 82.79345957971441, -928.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3383288436782773, 0.4021520293946247, -0.14285714285714285, 1.0, 0.6302192020978157, 0.33207241352620664, 0.06997084548104957, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22759469437987145, 0.30751505141698277, -0.14285714285714285, 1.0, 0.4169920877998979, 0.2893925395056604, 0.023346303501945526, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.0017155330595202052, 0.019799883111436364, 0.0, 0.3076923076923077, 0.0017595060531852822, 0.02005014858376581, 0.0, 0.024240401906766358, 0.27968773094739824, 0.0, 4.296689244236598, 0.024861738250924758, 0.2832228962127123, 0.0, 4.296689244236598
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s79-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10303, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.19994176453460158, 0.7594875279044938, 0.04057070756090459, 0.0, 0.39053648783738754, 4.568729020702303, 0.0, 80.0, 0.40054682159945315, 4.626488466505426, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, -7.070561972241094, 12.041045207941357, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 7.064077669902913, 10.553721167189343, 0.0, 343.0, 7.064077669902913, 10.553721167189343, 0.0, 343.0, 4.114529748616908, 1.5379384886459142, 1, 25, 14002.882461419003, 7576.2204506532025, 2, 25267, 0, 0.0, 0, 0, 8650.50228088906, 5021.375596735251, 0, 17125, -6.6039017761816945, 19.980524693574427, -21.0, 1172.0, -55759.7173638746, 23085.591340016512, -75901.0, 50.0, 0, 0.0, 0, 0, 148.34271571386975, 16.789857872958006, 0, 175.0, 7.062979006997668, 24.639463910407233, 1, 195, 4.209763412195935, 17.617872168361234, 0, 195, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006855264492863891, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.365378207264245, 82.71650148345432, -950.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3340899012143933, 0.3997344448865605, -0.14285714285714285, 1.0, 0.6255204820502727, 0.33130928830294865, 0.023323615160349854, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22586591102918924, 0.3076393490533676, -0.14285714285714285, 1.0, 0.41586017342830595, 0.2908675868044891, 0.006825938566552901, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.0020027512196789106, 0.023429379593345144, 0.0, 0.41025641025641024, 0.0020540862646125807, 0.023725581879515005, 0.0, 0.02796689877954733, 0.32717348071805313, 0.0, 5.728918992315463, 0.028683753669658762, 0.33130972054364216, 0.0, 5.728918992315463
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s46-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10187, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.20732305880043192, 0.7681358594286836, 0.02454108177088446, 0.0, 0.453515494835055, 5.267443795917773, 0.0, 80.0, 0.46514012303485985, 5.334029389123192, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, -7.146755668989889, 12.088283797599221, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 6.910984848484849, 10.467184179510955, 0.0, 343.0, 6.910984848484849, 10.467184179510955, 0.0, 343.0, 4.154314322175321, 1.5019921938272922, 1, 25, 13875.626779228429, 7524.246116413438, 2, 25195, 0, 0.0, 0, 0, 8554.00265043683, 4967.310902124336, 0, 17125, -6.654068911357613, 22.309214559792334, -21.0, 1361.0, -55461.916265829, 23059.154771064306, -75952.0, 50.0, 0, 0.0, 0, 0, 148.03916756650634, 16.641061668412, 0, 175.0, 7.050983005664778, 24.793035663880946, 1, 205, 4.197767410863046, 17.83009785771281, 0, 205, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006921550020285441, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.322892369210264, 81.81087459845615, -931.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.33620348086317214, 0.4009909273467971, -0.14285714285714285, 1.0, 0.6280398490014539, 0.33167833385144596, 0.06997084548104957, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22669776375360132, 0.30762278570008716, -0.14285714285714285, 1.0, 0.4164804827940421, 0.29020952120670157, 0.01763409257898604, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.002300667719511845, 0.026759691215426817, 0.0, 0.41025641025641024, 0.0023596390383646775, 0.027097966975575555, 0.0, 0.03230060217455383, 0.3754218353049422, 0.0, 5.728918992315463, 0.03312853968757213, 0.38016758111827353, 0.0, 5.728918992315463
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s120-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10199, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.20119619570546132, 0.7672320815766251, 0.031571722717913524, 0.0, 0.29323558813728756, 3.4983726396176635, 0.0, 60.0, 0.3007518796992481, 3.542613033973961, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, -7.144229826453574, 12.079932668750844, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 7.083820662768031, 10.569534401184725, 0.0, 343.0, 7.083820662768031, 10.569534401184725, 0.0, 343.0, 4.144720070595157, 1.515313515929717, 1, 25, 13888.702617903717, 7529.461883524358, 2, 25147, 0, 0.0, 0, 0, 8564.087165408373, 4973.0759676942325, 0, 17125, -6.734679870575547, 16.862508396511295, -21.0, 880.0, -55892.77135013237, 23354.821812675487, -75844.0, 50.0, 0, 0.0, 0, 0, 148.07088930287284, 16.656932413689052, 0, 175.0, 7.042985671442852, 24.639047015725954, 1, 195, 4.1897700766411194, 17.614050249334667, 0, 195, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006905564929348811, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.473175608130623, 83.76929119823193, -942.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3339334121220998, 0.3998675917235471, -0.14285714285714285, 1.0, 0.6255881754695234, 0.3316166399818892, 0.04664723032069971, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22579490708878183, 0.30772872061531564, -0.14285714285714285, 1.0, 0.4159625322997416, 0.29103371598677963, 0.01818181818181818, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.001503772246857885, 0.017940372510859812, 0.0, 0.3076923076923077, 0.001542317331791016, 0.018167246328071596, 0.0, 0.020999036626281272, 0.25052366821628014, 0.0, 4.296689244236598, 0.021537289444794976, 0.2536917886594717, 0.0, 4.296689244236598
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s41-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10183, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.20229794755965824, 0.7684375920652067, 0.02926446037513503, 0.0, 0.37554148617127625, 4.73147515110359, 0.0, 100.0, 0.38516746411483255, 4.7913539556940155, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -7.1538839241873715, 12.08715755315007, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 7.064077669902913, 10.553721167189343, 0.0, 343.0, 7.064077669902913, 10.553721167189343, 0.0, 343.0, 4.151232446233919, 1.5091257149657826, 1, 25, 13871.031915938329, 7522.155375847537, 2, 25147, 0, 0.0, 0, 0, 8550.635863694393, 4965.380142695958, 0, 17125, -6.70293626632623, 19.56538273964342, -21.0, 1127.0, -55666.6786801532, 23210.158503252092, -75907.0, 50.0, 0, 0.0, 0, 0, 148.02857704016498, 16.635746266051708, 0, 175.0, 7.042985671442852, 24.638289525269528, 1, 195, 4.1897700766411194, 17.612990634016093, 0, 195, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006916415271965877, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.401366211262912, 82.89426864890623, -942.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3340826825654469, 0.39974311471107504, -0.14285714285714285, 1.0, 0.6255069386069696, 0.3313408267650639, 0.04664723032069971, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22586591102918924, 0.3076400009462537, -0.14285714285714285, 1.0, 0.41586017342830595, 0.2908688804221408, 0.01419698314108252, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.001925853775237314, 0.024263975133864562, 0.0, 0.5128205128205128, 0.0019752177646914486, 0.024571045926635976, 0.0, 0.02689308440661249, 0.33882797318532537, 0.0, 7.161148740394329, 0.02758241500486811, 0.3431159834460158, 0.0, 7.161148740394329
instances/mip/data/aircargo/7_2_25/train_instances/2-7.00-7.00-7.00-25-2.00-5.00-s18-r0-flb.mps, 6002, 0.0, 0.9750083305564812, 0.0, 0.0, 0.024991669443518827, 10127, 1.0, 0.008330556481172943, 0.0, 0.0, 0.0, 0.0, 0.2026266416510319, 0.7726868766663375, 0.02468648168263059, 0.0, 0.4385204931689437, 5.483668836312556, 0.0, 100.0, 0.44976076555023925, 5.553060189478092, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -7.195023205292782, 12.107719126659802, -21.0, 343.0, -11.191693290734824, 9.433821670826747, -21.0, 1.0, 7.083820662768031, 10.569534401184725, 0.0, 343.0, 7.083820662768031, 10.569534401184725, 0.0, 343.0, 4.1670781080280435, 1.4972258183775515, 1, 25, 13808.91181988743, 7496.263772831899, 2, 25075, 0, 0.0, 0, 0, 8503.221585859583, 4937.865346824043, 0, 17125, -6.711266910239953, 21.82392267836053, -21.0, 1316.0, -55407.03890589513, 23133.40623751245, -75922.0, 50.0, 0, 0.0, 0, 0, 147.87943122346203, 16.55998912233231, 0, 175.0, 7.030989670109963, 24.6383345905994, 1, 195, 4.17777407530823, 17.61110995871483, 0, 195, 0, 0.0, 0, 0, 2.853215594801733, 17.909229196369733, 0, 123, 0, 0.0006942815908077381, 5852, 0.9750083305564812, 0, 0.0, 5852, 0.9750083305564812, -11.352882372542485, 82.21672275722868, -940.0, 8.0, 0.02915694768410531, 10.4738578998289, -93.0, 96.0, 0.3340033990196216, 0.39984063395352737, -0.14285714285714285, 1.0, 0.625719559141486, 0.33144000197637585, 0.052478134110787174, 1.0, 0.0014727540500736377, 0.09647480054325977, -0.14285714285714285, 0.14285714285714285, 0.22579490708878183, 0.30772913916376055, -0.14285714285714285, 1.0, 0.4159625322997416, 0.2910345468035938, 0.013677811550151976, 1.0, 0.00902061855670103, 0.13370801067348134, -0.14285714285714285, 1.0, 0.002248823041892019, 0.028121378647756694, 0.0, 0.5128205128205128, 0.002306465464360201, 0.02847723174091329, 0.0, 0.03140310477293881, 0.39269368179899294, 0.0, 7.161148740394329, 0.032208037396988846, 0.39766289981214936, 0.0, 7.161148740394329
